tNumRatings,tFname,contentType,institution_name,tSid,tDept,rating_class,tLname,tid,categoryType,tMiddlename,overall_rating
1,Scott,TEACHER,University of California Berkeley,1072,Theatre & Dance,good,Wallin,1660027,PROFESSOR,,5.0
11,Jonathan,TEACHER,University of California Berkeley,1072,Psychology,average,Wallis,869744,PROFESSOR,,3.0
3,Christopher,TEACHER,University of California Berkeley,1072,Education,good,Wallis,952892,PROFESSOR,,3.8
17,Kevin,TEACHER,University of California Berkeley,1072,Political Science,good,Wallsten,746622,PROFESSOR,,4.7
5,Jean,TEACHER,University of California Berkeley,1072,Computer Science,average,Walrand,2081711,PROFESSOR,,2.6
0,Jean,TEACHER,University of California Berkeley,1072,Computer Science,zero,Walrund,2134565,PROFESSOR,,N/A
3,Anne,TEACHER,University of California Berkeley,1072,Art,good,Walsh,712663,PROFESSOR,,4.2
0,Thomas,TEACHER,University of California Berkeley,1072,Theatre  Dance,zero,Walsh,2123211,PROFESSOR,,N/A
0,Thomas,TEACHER,University of California Berkeley,1072,Scandinavian,zero,Walsh,2151892,PROFESSOR,R,N/A
1,Jennifer,TEACHER,University of California Berkeley,1072,Business Administration,good,Walske,1525749,PROFESSOR,,4.5
11,Dave,TEACHER,University of California Berkeley,1072,Comparative Literature,good,Walter,566698,PROFESSOR,,4.9
0,Ryan,TEACHER,University of California Berkeley,1072,Chemistry,zero,Walvoord,2123079,PROFESSOR,,N/A
1,Rachel,TEACHER,University of California Berkeley,1072,Languages,good,Wamsley,1251479,PROFESSOR,,5.0
0,Dennis,TEACHER,University of California Berkeley,1072,Engineering,zero,Wang,399609,PROFESSOR,,N/A
8,L.C.,TEACHER,University of California Berkeley,1072,Ethnic Studies,average,Wang,484207,PROFESSOR,,3.0
8,Chi,TEACHER,University of California Berkeley,1072,Earth Science,average,Wang,609031,PROFESSOR,,3.3
4,Francis,TEACHER,University of California Berkeley,1072,Legal Studies,average,Wang,633692,PROFESSOR,,2.9
1,Sarah,TEACHER,University of California Berkeley,1072,Chemical Engineering,poor,Wang,1123463,PROFESSOR,,1.0
0,Xianzhi,TEACHER,University of California Berkeley,1072,Industrial Engineering,zero,Wang,1382228,PROFESSOR,,N/A
4,Feng,TEACHER,University of California Berkeley,1072,Physics,good,Wang,1449626,PROFESSOR,,4.6
1,Courtney,TEACHER,University of California Berkeley,1072,Computer Science,good,Wang,1569412,PROFESSOR,,5.0
0,Marlo,TEACHER,University of California Berkeley,1072,Interdisciplinary Studies,zero,Warburton,2117007,PROFESSOR,,N/A
0,Rachel,TEACHER,University of California Berkeley,1072,Spanish,zero,Ward,2087929,PROFESSOR,,N/A
1,Lynn,TEACHER,University of California Berkeley,1072,English,good,Wardley,640489,PROFESSOR,,4.0
5,Chantelle,TEACHER,University of California Berkeley,1072,German,average,Warner,458294,PROFESSOR,,3.4
38,Daniel,TEACHER,University of California Berkeley,1072,Philosophy,average,Warren,719241,PROFESSOR,,3.0
3,Mohammed,TEACHER,University of California Berkeley,1072,Languages,good,Warsi,557613,PROFESSOR,,3.7
13,Fiona,TEACHER,University of California Berkeley,1072,Physics,poor,Waterhouse,321754,PROFESSOR,,2.2
1,Chris,TEACHER,University of California Berkeley,1072,Comparative Literature,good,Waters,725393,PROFESSOR,,5.0
1,William,TEACHER,University of California Berkeley,1072,Comparative Literature,good,Waters,761772,PROFESSOR,,5.0
41,Michael,TEACHER,University of California Berkeley,1072,Geography,good,Watts,293004,PROFESSOR,,3.6
1,Danielle,TEACHER,University of California Berkeley,1072,Geography,good,Watts,1877786,PROFESSOR,,4.0
3,John,TEACHER,University of California Berkeley,1072,Computer Science,poor,Wawrzynek,853551,PROFESSOR,,2.3
1,James,TEACHER,University of California Berkeley,1072,Business Administration,poor,Webb,2315787,PROFESSOR,,1.0
34,Steven,TEACHER,University of California Berkeley,1072,Political Science,average,Weber,374632,PROFESSOR,,3.2
4,Andrea,TEACHER,University of California Berkeley,1072,Economics,good,Weber,1114845,PROFESSOR,,3.5
1,Mathew,TEACHER,University of California Berkeley,1072,Biology,good,Wedel,884299,PROFESSOR,,5.0
34,Katrin,TEACHER,University of California Berkeley,1072,Mathematics,average,Wehrheim,1896990,PROFESSOR,,2.8
7,Edward,TEACHER,University of California Berkeley,1072,Public Health,average,Wei,936556,PROFESSOR,,2.9
10,Bill,TEACHER,University of California Berkeley,1072,Linguistics,average,Weigel,1045182,PROFESSOR,,3.4
9,Jeffrey,TEACHER,University of California Berkeley,1072,Comparative Literature,good,Weiner,921080,PROFESSOR,,3.9
23,Alan,TEACHER,University of California Berkeley,1072,Mathematics,average,Weinstein,36956,PROFESSOR,,3.0
3,Max,TEACHER,University of California Berkeley,1072,Environ. Sci. Policy & Mgmt.,average,Weintraub,1251794,PROFESSOR,,3.3
11,Margaret,TEACHER,University of California Berkeley,1072,Sociology,good,Weir,938147,PROFESSOR,,4.0
1,Margeret,TEACHER,University of California Berkeley,1072,Political Science,good,Weir,1399322,PROFESSOR,,5.0
13,Karsten,TEACHER,University of California Berkeley,1072,Biology,good,Weis,734820,PROFESSOR,,4.0
5,David,TEACHER,University of California Berkeley,1072,Biology,poor,Weisblat,1760524,PROFESSOR,A,1.8
1,Chuck,TEACHER,University of California Berkeley,1072,Law,good,Weisselberg,1174972,PROFESSOR,,5.0
5,Martin,TEACHER,University of California Berkeley,1072,Mathematics,good,Weissman,691421,PROFESSOR,,5.0
0,Daniel,TEACHER,University of California Berkeley,1072,Aerospace Studies,zero,Weisz,2267187,PROFESSOR,,N/A
14,Matt,TEACHER,University of California Berkeley,1072,Biology,good,Welch,492306,PROFESSOR,,4.3
1,Rhiannon,TEACHER,University of California Berkeley,1072,Italian,good,Welch,721644,PROFESSOR,,5.0
14,Laura,TEACHER,University of California Berkeley,1072,Linguistics,average,Welcher,734939,PROFESSOR,,3.2
3,Peter,TEACHER,University of California Berkeley,1072,Business Administration,good,Weller,953821,PROFESSOR,,5.0
1,Sarah,TEACHER,University of California Berkeley,1072,Comparative Literature,good,Wells,853137,PROFESSOR,,4.0
3,Kenneth,TEACHER,University of California Berkeley,1072,History,average,Wells,1275928,PROFESSOR,,2.7
0,Barry,TEACHER,University of California Berkeley,1072,Astronomy,zero,Welsh,587250,PROFESSOR,,N/A
7,John,TEACHER,University of California Berkeley,1072,Engineering,average,Welsh,630616,PROFESSOR,,3.4
17,Steve,TEACHER,University of California Berkeley,1072,Environmental Science,good,Welter,429344,PROFESSOR,,4.1
18,David,TEACHER,University of California Berkeley,1072,Chemistry,poor,Wemmer,824186,PROFESSOR,,2.2
1,Rudy,TEACHER,University of California Berkeley,1072,Earth Science,good,Wenk,932013,PROFESSOR,,4.0
3,Marjorie,TEACHER,University of California Berkeley,1072,Chemical Engineering,good,Went,1994540,PROFESSOR,,3.7
6,Blake,TEACHER,University of California Berkeley,1072,Asian Studies,good,Wentworth,1965275,PROFESSOR,,5.0
19,Frank,TEACHER,University of California Berkeley,1072,Biology,poor,Werblin,455577,PROFESSOR,,2.5
2,Kelly,TEACHER,University of California Berkeley,1072,Psychology,good,Werner,677373,PROFESSOR,,4.2
0,Sarah,TEACHER,University of California Berkeley,1072,Biology,zero,Werning,884298,PROFESSOR,,N/A
4,David,TEACHER,University of California Berkeley,1072,Music,average,Wessel,866990,PROFESSOR,,2.6
3,Robert,TEACHER,University of California Berkeley,1072,Languages,poor,Wessling,667983,PROFESSOR,,2.2
1,Stephen,TEACHER,University of California Berkeley,1072,Ethnic Studies,poor,West,197930,PROFESSOR,,2.0
0,Morgan,TEACHER,University of California Berkeley,1072,Public Health,zero,Westfall,2286232,PROFESSOR,,N/A
3,Donald,TEACHER,University of California Berkeley,1072,Biology,good,Weston,992385,PROFESSOR,,4.3
10,Nancy,TEACHER,University of California Berkeley,1072,Rhetoric,good,Weston,1251502,PROFESSOR,,3.8
44,David,TEACHER,University of California Berkeley,1072,History,good,Wetzel,727573,PROFESSOR,,4.7
12,Birgitta,TEACHER,University of California Berkeley,1072,Chemistry,average,Whaley,802610,PROFESSOR,,2.8
6,Kristen,TEACHER,University of California Berkeley,1072,Film,good,Whissel,214207,PROFESSOR,,4.8
4,Martin,TEACHER,University of California Berkeley,1072,Physics,average,White,322216,PROFESSOR,,2.8
5,Richard,TEACHER,University of California Berkeley,1072,Engineering,poor,White,418268,PROFESSOR,,2.3
20,Tim,TEACHER,University of California Berkeley,1072,Biology,good,White,469905,PROFESSOR,,4.0
0,Sarah W,TEACHER,University of California Berkeley,1072,African-American Studies,zero,Whitt,2310004,PROFESSOR,,N/A
0,Sonia,TEACHER,University of California Berkeley,1072,Languages,zero,Wichmann,1257834,PROFESSOR,,N/A
17,Thomas,TEACHER,University of California Berkeley,1072,Psychology,poor,Wickens,541190,PROFESSOR,,2.3
1,David,TEACHER,University of California Berkeley,1072,English,good,Wiese,2308948,PROFESSOR,,4.0
1,Linda,TEACHER,University of California Berkeley,1072,Psychology,average,Wilbrecht,2176294,PROFESSOR,,3.0
19,James,TEACHER,University of California Berkeley,1072,Business Administration,average,Wilcox,902927,PROFESSOR,,3.2
5,Mary,TEACHER,University of California Berkeley,1072,Biology,good,Wildermuth,1123025,PROFESSOR,,3.9
1,Travis,TEACHER,University of California Berkeley,1072,French,good,Wilds,1603047,PROFESSOR,,5.0
1,,TEACHER,University of California Berkeley,1072,East Asian Studies,good,Wiley,849841,PROFESSOR,,4.0
35,Jon,TEACHER,University of California Berkeley,1072,Mathematics,good,Wilkening,1100224,PROFESSOR,,3.6
0,J A,TEACHER,University of California Berkeley,1072,Mathematics,zero,Wilkening,1351796,PROFESSOR,,N/A
12,Rose,TEACHER,University of California Berkeley,1072,Linguistics,average,Wilkerson,1193612,PROFESSOR,,2.6
31,Laurie,TEACHER,University of California Berkeley,1072,Anthropology,good,Wilkie,536608,PROFESSOR,,3.6
21,Kipling,TEACHER,University of California Berkeley,1072,Biology,good,Will,326860,PROFESSOR,,4.4
51,Robb,TEACHER,University of California Berkeley,1072,Sociology,good,Willer,895703,PROFESSOR,,4.7
15,Linda,TEACHER,University of California Berkeley,1072,Film,average,Williams,571085,PROFESSOR,,3.2
8,Ron,TEACHER,University of California Berkeley,1072,Education,good,Williams,854755,PROFESSOR,,5.0
2,Deirdre,TEACHER,University of California Berkeley,1072,Writing,good,Williams,928498,PROFESSOR,,4.5
4,Joanna,TEACHER,University of California Berkeley,1072,Art History,good,Williams,942263,PROFESSOR,,3.8
1,Duncan,TEACHER,University of California Berkeley,1072,Asian Studies,good,Williams,1083244,PROFESSOR,,3.5
3,Trey,TEACHER,University of California Berkeley,1072,Psychology,average,Williams,1176951,PROFESSOR,,3.2
10,Lauren,TEACHER,University of California Berkeley,1072,Mathematics,average,Williams,1503726,PROFESSOR,,3.2
1,Evan,TEACHER,University of California Berkeley,1072,Chemistry,good,Williams,1669820,PROFESSOR,,5.0
4,Beth,TEACHER,University of California Berkeley,1072,Writing,good,Williams,1688355,PROFESSOR,,4.9
0,Joseph,TEACHER,University of California Berkeley,1072,Psychology,zero,Williams,1709863,PROFESSOR,,N/A
1,Keshia,TEACHER,University of California Berkeley,1072,Social Welfare,good,Williams,2052149,PROFESSOR,,5.0
